,index,Tags,text,top9_topic_scibert,top9_topic,top9_topic_scibert_str,top9_descricao,top9_tags_descricao,mean_similarity_top9_descricao,top10_topic_scibert,top10_topic,top10_topic_scibert_str,top10_descricao,top10_tags_descricao,mean_similarity_top10_descricao
838,5a21af5ec4b0c567.json,[],"['04-ngs-filter_annovar_basic', 'input Annovar Table', 'Input dataset', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter']","['filter', 'runtime', 'parameter', 'tool', 'for', 'ngs', 'filter_annovar_basic', '04', '', '']",0,filter runtime parameter tool for ngs filter_annovar_basic 04  ,"[176, 355, 224, 245, 124, 420, 517, 205, 358]","[['aptamer', 'SELEX'], [], [], [], [], [], [], [], []]",0.8816121,"['filter', 'runtime', 'parameter', 'tool', 'for', 'ngs', 'filter_annovar_basic', '04', '', '']",0,filter runtime parameter tool for ngs filter_annovar_basic 04  ,"[356, 176, 245, 52, 930, 907, 205, 624, 465, 752]","[[], ['aptamer', 'SELEX'], [], [], [], [], [], [], [], []]",0.88000166
839,5203bc68df3cf819.json,[],"['GeneAnalysis', 'GTF', 'Input dataset', 'Transcriptome FASTA', 'Input dataset', 'SRA table', 'Input dataset', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Advanced Cut', 'output', 'text_processing', 'input', 'Advanced Cut', 'output', 'text_processing', 'input', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'input', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'singlePaired', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'singlePaired', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'geneMap', 'Salmon quant', 'output_quant', 'output_gene_quant', 'salmon', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'geneMap', 'Salmon quant', 'output_quant', 'output_gene_quant', 'salmon', 'input', 'Advanced Cut', 'output', 'text_processing', 'input', 'Advanced Cut', 'output', 'text_processing', 'files', 'first_file', 'Multi-Join', 'outfile', 'text_processing', 'input', 'limma', 'outTables', 'outReport', 'limma_voom', 'input', 'Filter', 'out_file1', 'input', 'Advanced Cut', 'output', 'text_processing', 'infile', 'Text transformation', 'output', 'text_processing', 'infile', 'Select first', 'outfile', 'text_processing', 'infile', 'Select last', 'outfile', 'text_processing', 'input', 'DAVID', 'out_file1', 'input', 'DAVID', 'out_file1', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Faster Download and Extract Reads in FASTQ', 'runtime parameter for tool Faster Download and Extract Reads in FASTQ', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Trim Galore!', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Trim Galore!', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Salmon quant', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Salmon quant', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Multi-Join', 'runtime parameter for tool Multi-Join', 'runtime parameter for tool limma', 'runtime parameter for tool Filter', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Text transformation', 'runtime parameter for tool Select first', 'runtime parameter for tool Select last', 'runtime parameter for tool DAVID', 'runtime parameter for tool DAVID', 'GTF', 'Transcriptome FASTA', 'SRA table', 'Filter KO IDs', 'Filter wildtype IDs', 'Cut SRA IDs KO', 'Cut SRA IDs wildtype', 'Download KO fastq', 'Download WT fastq', 'Single-end data (fasterq-dump)', 'QC original fastq KO', 'Trim KO fastq', 'QC original fastq WT', 'FastQC on input dataset(s): RawData', 'FastQC on input dataset(s): Webpage', 'Trim WT fastq', 'Trim Galore! on input dataset(s): trimmed reads', 'QC trimmed KO fastq', 'Salmon KO', 'QC trimmed WT fastq', 'Salmon WT', 'Salmon quant on input dataset(s) (Gene Quantification)', 'Multijoin -> counts matrix', 'limma on input dataset(s): DE tables', 'limma on input dataset(s): Report', 'Filter genes below corrected p value 0.001']","['log', 'select', 'transformation', 'text', 'report_file', 'last', 'first', 'multi', 'join', 'text_file']",-1,log select transformation text report_file last first multi join text_file,"[375, 923, 346, 672, 478, 666, 613, 17, 845]","[[], [], [], [], [], ['ChIP'], ['SNP'], [], []]",0.8514065,"['select', 'report_file', 'last', 'first', 'text_file', 'first_file', 'transformation', 'text', 'tool', 'runtime']",-1,select report_file last first text_file first_file transformation text tool runtime,"[923, 654, 806, 406, 672, 309, 301, 1011, 350, 338]","[[], ['saf', 'gtf'], [], [], [], ['COVID-19', 'covid19.galaxyproject.org'], [], [], [], []]",0.8627121
840,b8742810ac30429d.json,[],"['Make Ensembl GTF compatible with Cufflinks', 'Input Dataset', 'Input dataset', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Add column', 'out_file1', 'Merge Columns', 'out_file1', 'Cut', 'out_file1', 'Paste', 'out_file1']","['merge', 'columns', 'input', 'dataset', '', '', '', '', '', '']",-1,merge columns input dataset      ,"[613, 472, 417, 470, 413, 524, 384, 117, 881]","[['SNP'], ['aptamer', 'SELEX'], [], ['aptamer', 'SELEX'], [], [], ['KEGG', 'pathway', 'gene', 'mapping', 'human'], ['aptamer', 'SELEX'], []]",0.8709886,"['with', 'paste', 'make', 'gtf', 'ensembl', 'cufflinks', 'compatible', '', '', '']",-1,with paste make gtf ensembl cufflinks compatible   ,"[382, 807, 389, 287, 704, 771, 847, 118, 951, 768]","[[], ['Convert', 'Map', 'FAIRE'], [], [], [], [], [], ['nascent', 'RNA'], [], []]",0.8337189
841,5641d1cbe795203f.json,[],"[""Workflow constructed from history 'Unnamed history'"", 'Sample3.fastq', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim sequences', 'output', 'fastx_trimmer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'BamLeftAlign', 'output_bam', 'freebayes', 'QualiMap BamQC', 'raw_data', 'output_html', 'qualimap_bamqc', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'FreeBayes', 'output_vcf', 'freebayes', 'bcftools counts', 'output_file', 'bcftools_plugin_counts', 'Sample3.fastq']","['text_file', 'bwa', 'history', 'html_file', 'bam_output', 'out_file2', 'unnamed', 'raw_data', 'qualimap_bamqc', 'qualimap']",0,text_file bwa history html_file bam_output out_file2 unnamed raw_data qualimap_bamqc qualimap,"[945, 797, 504, 165, 440, 74, 628, 197, 780]","[['COVID-19', 'ARTIC', 'iwc'], [], [], [], [], [], [], ['Workflow', 'test'], []]",0.91089606,"['fastqc', 'freebayes', 'sample3', 'fastq', 'trim', 'sequences', 'picard', 'markduplicates', 'filter', 'fastx_trimmer']",0,fastqc freebayes sample3 fastq trim sequences picard markduplicates filter fastx_trimmer,"[383, 63, 410, 614, 119, 704, 517, 89, 172, 99]","[[], [], [], [], [], [], [], ['RNAseq', 'illumina'], [], []]",0.90161294
842,17a969fa9ac02cec.json,[],"['GATK Sporadic Cluster', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'ReorderSam', 'outFile', 'picard', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ARRG/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicardMarkDups/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/realigner_target_creator/gatk_realigner_target_creator/0.0.4', 'toolshed.g2.bx.psu.edu/repos/devteam/indel_realigner/gatk_indel_realigner/0.0.6', 'toolshed.g2.bx.psu.edu/repos/devteam/count_covariates/gatk_count_covariates/0.0.5', 'toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5', 'toolshed.g2.bx.psu.edu/repos/devteam/unified_genotyper/gatk_unified_genotyper/0.0.6', 'VCFfilter:', 'out_file1', 'vcffilter']","['repos', 'psu', 'bx', 'toolshed', 'devteam', 'edu', 'g2', 'fastqc', 'picard', 'fastq_groomer']",0,repos psu bx toolshed devteam edu g2 fastqc picard fastq_groomer,"[787, 239, 66, 979, 3, 236, 64, 344, 884]","[[], [], [], [], ['variant', 'snps', 'human'], [], [], [], []]",0.9008275,"['input', 'dataset', 'output_file', 'text_file', 'html_file', 'output1', 'output', 'outfile', 'out_file1', '']",0,input dataset output_file text_file html_file output1 output outfile out_file1 ,"[538, 724, 111, 667, 213, 284, 130, 175, 22, 223]","[[], [], [], ['virus', 'viroid', 'illumina', 'sRNAs'], [], [], [], [], [], []]",0.9399129
843,65cc7722fb5d626a.json,[],"['Shortened CloudMap Variant Discovery Mapping (Subtracts Crossing Strain from List of Homozygous and Heterozygous Variants called by GATK Unified Genotyper default settings)_12-22-2013', 'Reference Genome FASTA', 'Input dataset', 'Pooled Mutant Strain Variants VCF', 'Input dataset', 'Crossing Strain Variants VCF (preferably from sequenced crossing strain)', 'Input dataset', 'gatk_variant_select', 'gatk_variant_select', 'gatk_variant_select', 'gatk_variant_select', 'gatk_variant_select', 'gatk_variant_select', 'CloudMap: Variant Discovery Mapping with WGS data', 'output', 'location_plot_output', 'cloudmap_variant_discovery_mapping', 'CloudMap: Variant Discovery Mapping with WGS data', 'output', 'location_plot_output', 'cloudmap_variant_discovery_mapping', 'CloudMap: Variant Discovery Mapping with WGS data', 'output', 'location_plot_output', 'cloudmap_variant_discovery_mapping']","['output', 'location_plot_output', 'input', 'dataset', '', '', '', '', '', '']",0,output location_plot_output input dataset      ,"[1013, 845, 764, 318, 428, 809, 993, 856, 518]","[[], [], [], [], [], [], [], [], []]",0.8889903,"['output', 'location_plot_output', 'input', 'dataset', '', '', '', '', '', '']",0,output location_plot_output input dataset      ,"[403, 274, 284, 518, 826, 170, 712, 717, 793, 554]","[[], [], [], [], [], [], ['Fasta', 'Tabular', 'FASTQ'], ['Hi-C'], ['illumina'], []]",0.9047531
844,9adf8691809326e5.json,"['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: variation analysis of ARTIC ONT (release v0.2.1)', 'ONT-sequenced reads', 'Input dataset collection', 'Minimum read length', 'Input parameter', 'Maximum read length', 'Input parameter', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Input dataset', 'ARTIC primer BED', 'Input dataset', 'fastp', 'out1', 'report_html', 'fastp', 'Map with minimap2', 'alignment_output', 'minimap2', 'Samtools view', 'outputsam', 'samtools_view', 'ivar trim', 'output_bam', 'ivar_trim', 'Samtools stats', 'output', 'samtools_stats', 'BamLeftAlign', 'output_bam', 'freebayes', 'medaka consensus tool', 'out_result', 'medaka_consensus', 'QualiMap BamQC', 'raw_data', 'output_html', 'qualimap_bamqc', 'medaka variant tool', 'out_result', 'out_annotated', 'out_log', 'medaka_variant', 'Flatten collection', 'output', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff_sars_cov_2', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'invcf', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'infile', 'Replace', 'outfile', 'text_processing', 'COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool Lofreq filter', 'runtime parameter for tool Replace', 'ONT-sequenced reads', 'Minimum read length', 'Maximum read length', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'ARTIC primer BED', 'fastp_report', 'length_filtered_reads', 'minimap2_mapped_reads', 'filtered_mapped_reads', 'primer_trimmed_filtered_mapped_reads', 'mapped_reads_stats', 'realigned_primer_trimmed_filtered_mapped_reads', 'medaka_consensus_data', 'bamqc_raw_output', 'bamqc_html_output', 'medaka_variant_calls', 'bamqc_raw_output_flattened', 'SnpEff eff covid19 version', 'annotated_variants_stats', 'annotated_variants', 'preprocessing_and_mapping_reports', 'lofreq_filtered', 'annotated_softfiltered_variants']","['minimap2', 'plots', 'minimap2_mapped_reads', 'map', 'ivar_trim', 'flatten', 'out_log', 'out_annotated', 'raw_data', 'report_html']",-1,minimap2 plots minimap2_mapped_reads map ivar_trim flatten out_log out_annotated raw_data report_html,"[759, 959, 887, 281, 557, 234, 841, 746, 166]","[[], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], ['viral', 'bacterial', 'quickies', 'variation', 'phylogeny'], [], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], [], ['ATAC', 'hg19']]",0.8957559,"['minimap2', 'transcripts', 'samtools_stats', 'realigned_primer_trimmed_filtered_mapped_reads', 'plots', 'out_annotated', 'with', 'map', 'flatten', 'fastp_report']",-1,minimap2 transcripts samtools_stats realigned_primer_trimmed_filtered_mapped_reads plots out_annotated with map flatten fastp_report,"[137, 863, 746, 83, 517, 959, 766, 383, 80, 360]","[['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], [], ['rnaseq', 'paired-end', 'prokaryotes', 'bowtie2', 'htseq', 'featurecounts', 'collections'], [], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], [], ['COVID-19', 'covid19.galaxyproject.org'], []]",0.90413207
845,58a91a914e381dcf.json,[],"['Quality filtering fastq file workflow', 'mutant_R1.fastq', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Filter by quality', 'output', 'fastq_quality_filter', 'mutant_R1.fastq']","['text_file', 'output', 'input', 'html_file', 'dataset', '', '', '', '', '']",0,text_file output input html_file dataset     ,"[764, 311, 698, 632, 857, 213, 538, 1013, 553]","[[], [], [], [], [], [], [], [], []]",0.94280857,"['filter', 'fastq_quality_filter', 'by', 'quality', '', '', '', '', '', '']",-1,filter fastq_quality_filter by quality      ,"[632, 930, 694, 446, 764, 647, 105, 760, 630, 721]","[[], [], [], [], [], [], [], ['Fasta', 'NGS', 'Genome', 'Draft'], [], []]",0.86479616
846,23468eea382e6bb4.json,['ChIP'],"['Lucille Delisle', 'Get Confident Peaks From ATAC or CUTandRUN duplicates (release v0.1)', '2 rmDup bed', 'Input dataset collection', 'effective_genome_size', 'Input parameter', 'bin_size', 'Input parameter', 'input1', 'Line/Word/Character count', 'out_file1', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_treat_pileup', 'output_control_lambda', 'macs2', 'Collapse Collection', 'output', 'collapse_collections', 'Extract dataset', 'output', 'Extract dataset', 'output', 'Wig/BedGraph-to-bigWig', 'out_file1', 'Table Compute', 'table', 'table_compute', 'bedtools Intersect intervals', 'output', 'bedtools', 'advancedOpt', 'bigwigAverage', 'outFileName', 'deeptools_bigwig_average', 'Parse parameter value', 'integer_param', 'input', 'Select random lines', 'out_file1', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'macs2', 'MultiQC', 'stats', 'html_report', 'multiqc', 'bedtools Intersect intervals', 'output', 'bedtools', 'Filter', 'out_file1', 'Cut', 'out_file1', 'Unique', 'outfile', 'text_processing', 'ChIP', 'runtime parameter for tool Line/Word/Character count', 'runtime parameter for tool bigwigAverage', 'runtime parameter for tool Select random lines', '2 rmDup bed', 'effective_genome_size', 'bin_size', 'count number of reads', 'call peaks individually', 'individual_macs2_narrowPeaks', 'put all nb of reads into single dataset', 'get first narrowPeak', 'get second narrowPeak', 'individual normalized bigwig', 'get min value', 'strict overlap between peaks of both replicates', 'strict_intersect_peaks', 'average coverage from both replicates', 'average_bigwig', 'convert min nb of reads to parameter', 'call peaks on merge', 'merged_macs2_narrowPeaks', 'multiQC', 'multiqc_output', 'get merged peaks overlapping both replicates', 'only keep peaks with summits overlapping intersection of both replicates', 'keep only columns of narrowPeak', 'discard duplicated lines', 'shared_narrowPeak']","['discard', 'unique', 'text_processing', 'stats', 'individual_macs2_narrowpeaks', 'duplicated', 'bigwigaverage', 'value', 'min', 'tool']",-1,discard unique text_processing stats individual_macs2_narrowpeaks duplicated bigwigaverage value min tool,"[281, 245, 926, 247, 527, 889, 166, 124, 420]","[['viral', 'bacterial', 'quickies', 'variation', 'phylogeny'], [], [], [], ['ChIP'], ['ChIP', 'MACS'], ['ATAC', 'hg19'], [], []]",0.8890206,"['stats', 'duplicated', 'discard', 'convert', 'collapse_collections', 'to', 'nb', 'min', 'reads', 'lines']",-1,stats duplicated discard convert collapse_collections to nb min reads lines,"[625, 666, 62, 659, 998, 887, 221, 245, 50, 418]","[[], ['ChIP'], ['CUTnRUN'], [], [], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], [], [], []]",0.8710232
847,ac8b74b911778fbc.json,[],"['eab_gse119919', 'SRA', 'Input dataset', 'conditions.txt', 'Input dataset', 'SraRunTable_vf.txt', 'Input dataset', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'HISAT2', 'output_alignments', 'hisat2', 'FastQC', 'html_file', 'text_file', 'fastqc', 'HISAT2', 'output_alignments', 'hisat2', 'featureCounts', 'output_short', 'output_summary', 'featurecounts', 'featureCounts', 'output_short', 'output_summary', 'featurecounts', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'SRA', 'conditions.txt', 'SraRunTable_vf.txt']","['sra', '', '', '', '', '', '', '', '', '']",-1,sra         ,"[491, 740, 376, 793, 736, 1005, 392, 802, 1009]","[[], [], [], ['illumina'], [], [], [], [], []]",0.84859985,"['fastqc', 'and', 'faster', 'extract', 'featurecounts', 'download', 'hisat2', 'cutadapt', 'fastq', 'in']",0,fastqc and faster extract featurecounts download hisat2 cutadapt fastq in,"[385, 822, 781, 128, 233, 704, 114, 268, 124, 382]","[[], [], [], [], [], [], [], [], [], []]",0.8752106
848,7af656b8ea5e7e2e.json,"['COVID-19', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: variation analysis reporting (release v0.2)', 'gene products translations', 'Input dataset', 'Variation data to report', 'Input dataset collection', 'AF Filter', 'Input parameter', 'DP Filter', 'Input parameter', 'DP_ALT Filter', 'Input parameter', 'Number of Clusters', 'Input parameter', 'SnpSift Filter', 'output', 'snpsift', 'Compose text parameter value', 'out1', 'compose_text_param', 'Compose text parameter value', 'out1', 'compose_text_param', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Extract Fields', 'output', 'snpsift', 'Replace column', 'outfile_replace', 'replace_column_by_key_value_file', 'Compute', 'out_file1', 'column_maker', 'Datamash', 'out_file', 'datamash_ops', 'Replace', 'outfile', 'text_processing', 'Replace', 'outfile', 'text_processing', 'Replace', 'outfile', 'text_processing', 'Collapse Collection', 'output', 'collapse_collections', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Replace', 'outfile', 'text_processing', 'in_file', 'Datamash', 'out_file', 'datamash_ops', 'Filter', 'out_file1', 'in_file', 'Datamash', 'out_file', 'datamash_ops', 'Join', 'output', 'text_processing', 'in_file', 'Datamash', 'out_file', 'datamash_ops', 'Datamash', 'out_file', 'datamash_ops', 'Datamash', 'out_file', 'datamash_ops', 'Join', 'output', 'text_processing', 'Join', 'output', 'text_processing', 'Cut', 'out_file1', 'Join', 'output', 'text_processing', 'Cut', 'out_file1', 'Replace', 'outfile', 'text_processing', 'Cut', 'out_file1', 'Split file', 'list_output_tab', 'split_file_to_collection', 'Sort', 'outfile', 'text_processing', 'Sort', 'outfile', 'text_processing', 'Variant Frequency Plot', 'outfile', 'snpfreqplot', 'COVID-19', 'covid19.galaxyproject.org', 'runtime parameter for tool Datamash', 'runtime parameter for tool Datamash', 'runtime parameter for tool Datamash', 'gene products translations', 'Variation data to report', 'AF Filter', 'DP Filter', 'DP_ALT Filter', 'Number of Clusters', 'prefiltered_variants', 'filtered_variants', 'filtered_extracted_variants', 'filtered_and_renamed_effects', 'af_recalculated', 'collapsed_effects', 'highest_impact_effects', 'cleaned_header', 'processed_variants_collection', 'all_variants_all_samples', 'variants_for_plotting', 'by_variant_report', 'combined_variant_report', 'variant_frequency_plot']","['out1', 'out_file', 'outfile_replace', 'filtered_and_renamed_effects', '', '', '', '', '', '']",-1,out1 out_file outfile_replace filtered_and_renamed_effects      ,"[719, 744, 467, 223, 635, 805, 968, 640, 769]","[['COVID-19', 'covid19.galaxyproject.org'], [], [], [], [], ['snp', 'ngs', 'pileup', 'bowtie'], [], [], ['COVID-19', 'covid19.galaxyproject.org']]",0.85442466,"['covid', '19', 'analysis', 'v0', 'reporting', 'release', 'org', 'highest_impact_effects', 'galaxyproject', 'covid19']",-1,covid 19 analysis v0 reporting release org highest_impact_effects galaxyproject covid19,"[719, 155, 407, 363, 591, 348, 666, 62, 508, 783]","[['COVID-19', 'covid19.galaxyproject.org'], ['COVID-19', 'covid19.galaxyproject.org'], ['COVID-19', 'covid19.galaxyproject.org'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['ChIP'], ['ChIP'], ['ChIP'], ['CUTnRUN'], [], []]",0.86146915
849,73d98e5f821a78b3.json,[],"['Kaspar RNA-Seq Workflow', 'inputs', 'Concatenate datasets', 'out_file1', 'text_processing', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Quality Trimmer', 'output_file', 'fastq_trimmer_by_quality', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'reference_genome', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'alignment', 'anno', 'featureCounts', 'output_short', 'output_summary', 'featurecounts', 'runtime parameter for tool Concatenate datasets', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool featureCounts', 'runtime parameter for tool featureCounts', 'FastQC on input dataset(s): Webpage', 'FastQC on input dataset(s): RawData', 'Bowtie2 on input dataset(s): alignments', 'featureCounts on input dataset(s): Counts', 'featureCounts on input dataset(s): Summary']","['datasets', 'concatenate', 'mapping_stats', 'tool', 'runtime', 'parameter', 'for', '', '', '']",-1,datasets concatenate mapping_stats tool runtime parameter for   ,"[322, 301, 124, 245, 454, 377, 188, 128, 268]","[['aptamer', 'SELEX'], [], [], [], [], [], [], [], []]",0.8925916,"['seq', 'rna', 'mapping_stats', 'kaspar', 'workflow', 'datasets', 'concatenate', '', '', '']",-1,seq rna mapping_stats kaspar workflow datasets concatenate   ,"[178, 517, 475, 288, 926, 952, 807, 759, 83, 66]","[[], [], ['ATACseq'], [], [], [], ['Convert', 'Map', 'FAIRE'], [], ['rnaseq', 'paired-end', 'prokaryotes', 'bowtie2', 'htseq', 'featurecounts', 'collections'], []]",0.886497
