,index,Tags,text,top9_topic_bert,top9_topic,top9_topic_bert_str,top9_descricao,top9_tags_descricao,mean_similarity_top9_descricao
834,41c09a87c6cd5f75.json,[],"['Workshop1 Galaxy website', 'CuffMerge data', 'Input dataset', 'Normal Larva', 'Input dataset', 'Ethanol Treatel Larva', 'Input dataset', 'TopHat, Normal', 'Input dataset', 'TopHat, Ethanol', 'Input dataset', 'Reference Genome', 'Input dataset', 'Cuffdiff', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'genes_exp', 'genes_fpkm_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'cuffdiff', 'htseq-count', 'counts', 'othercounts', 'htseq_count', 'htseq-count', 'counts', 'othercounts', 'htseq_count', 'featureCounts', 'output_short', 'output_summary', 'featurecounts', 'featureCounts', 'output_short', 'output_summary', 'featurecounts', 'Multi-Join', 'outfile', 'text_processing', 'CuffMerge data', 'Normal Larva', 'Ethanol Treatel Larva', 'TopHat, Normal', 'TopHat, Ethanol', 'Reference Genome']","['genes_exp', '', '', '', '', '', '', '', '', '']",-1,genes_exp         ,"[142, 0, 290, 24, 582, 1008, 311, 669, 330]","[['rna', 'seq', 'sam', 'paired', 'unique'], [], [], [], [], [], [], [], []]",0.8209896
835,26d2c2d51d6a7158.json,[],"['duplicate prep BWA -n 2', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'Select', 'out_file1', 'Select', 'out_file1', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'Generate pileup', 'output1', 'sam_pileup', 'Generate pileup', 'output1', 'sam_pileup', 'Filter pileup', 'out_file1', 'pileup_parser', 'Filter pileup', 'out_file1', 'pileup_parser', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Join', 'output', 'join', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Concatenate datasets', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Concatenate datasets', 'out_file1', 'Summary Statistics', 'out_file1']","['out_file1', 'filter', 'input', 'pileup', 'output1', 'dataset', 'sam', 'output', 'column_maker', 'pileup_parser']",0,out_file1 filter input pileup output1 dataset sam output column_maker pileup_parser,"[279, 721, 346, 478, 331, 353, 7, 61, 136]","[[], [], [], [], ['name:test'], [], [], [], []]",0.94610757
836,712d9ae42b45c4b9.json,[],"[""Workflow constructed from history 'MMBIO 662 Udall 2013'"", 'Input dataset', 'Input dataset', 'Input dataset', 'Input dataset', 'Input dataset', 'Input dataset', 'Input dataset', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Quality Trimmer', 'output_file', 'fastq_trimmer_by_quality', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'TopHat for Illumina', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'TopHat for Illumina', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat', 'Cuffcompare', 'transcripts_accuracy', 'input1_tmap', 'input1_refmap', 'input2_tmap', 'input2_refmap', 'transcripts_tracking', 'transcripts_combined', 'cuffcompare', 'Cuffmerge', 'merged_transcripts', 'cuffmerge', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cuffdiff', 'isoforms_read_group', 'genes_read_group', 'cds_read_group', 'tss_groups_read_group', 'read_group_info', 'run_info', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'cds_count_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'tss_groups_count_tracking', 'genes_exp', 'genes_fpkm_tracking', 'genes_count_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'isoforms_count_tracking', 'output_cummerbund', 'cuffdiff', 'Cuffcompare', 'transcripts_accuracy', 'input1_tmap', 'input1_refmap', 'input2_tmap', 'input2_refmap', 'transcripts_tracking', 'transcripts_combined', 'cuffcompare', 'Cuffmerge', 'merged_transcripts', 'cuffmerge', 'Cuffdiff', 'isoforms_read_group', 'genes_read_group', 'cds_read_group', 'tss_groups_read_group', 'read_group_info', 'run_info', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'cds_count_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'tss_groups_count_tracking', 'genes_exp', 'genes_fpkm_tracking', 'genes_count_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'isoforms_count_tracking', 'output_cummerbund', 'cuffdiff']","['cds_diff', 'output_file', 'isoforms_read_group', 'cds_count_tracking', 'skipped', 'text_file', 'html_file', '', '', '']",-1,cds_diff output_file isoforms_read_group cds_count_tracking skipped text_file html_file   ,"[916, 896, 667, 338, 987, 160, 601, 533, 934]","[[], [], ['virus', 'viroid', 'illumina', 'sRNAs'], [], [], [], [], [], ['mpvx', 'generic']]",0.9223832
837,f80b80aa7fb196ba.json,['Hi-C'],"['Lucille Delisle', 'cHi-C_fastqToCool_hicup_c (release v0.2)', 'PE fastq input', 'Input dataset collection', 'genome name', 'Input parameter', 'Restriction enzyme', 'Input parameter', 'No fill-in', 'Input parameter', 'minimum MAPQ', 'Input parameter', 'Bin size in bp', 'Input parameter', 'Interactions to consider to calculate weights in normalization step', 'Input parameter', 'capture region (chromosome)', 'Input parameter', 'capture region (start)', 'Input parameter', 'capture region (end)', 'Input parameter', 'Hi-C_fastqToPairs_hicup', 'Lucille Delisle', 'Hi-C_fastqToPairs_hicup', 'PE fastq input', 'Input dataset collection', 'genome name', 'Input parameter', 'Restriction enzyme', 'Input parameter', 'No fill-in', 'Input parameter', 'minimum MAPQ', 'Input parameter', 'Hicup Pipeline', 'intermediate_results', 'hicup_results', 'hicup_report', 'dataset_hicup', 'digester_file', 'hicup_hicup', 'Compose text parameter value', 'out1', 'compose_text_param', 'Hicup to juicer converter', 'output', 'hicup2juicer', 'Filter', 'out_file1', 'Compose text parameter value', 'out1', 'compose_text_param', 'Compose text parameter value', 'out1', 'compose_text_param', 'Filter', 'out_file1', 'cooler csort with tabix', 'output', 'cooler_csort_tabix', 'Hi-C_juicermediumtabixToCool_cooler', 'Lucille Delisle', 'Hi-C_juicermediumtabixToCool_cooler', 'Bin size in bp', 'Input parameter', 'genome name', 'Input parameter', 'Juicer Medium Tabix with validPairs', 'Input dataset collection', 'Interactions to consider to calculate weights in normalization step', 'Input parameter', 'cooler_makebins', 'output', 'cooler_makebins', 'cooler_cload_tabix', 'output', 'cooler_cload_tabix', 'blacklist', 'cooler_balance', 'output', 'cooler_balance', 'pyGenomeTracks', 'outFileName', 'pygenometracks', 'Hi-C', 'runtime parameter for tool cooler_balance', 'PE fastq input', 'genome name', 'Restriction enzyme', 'No fill-in', 'minimum MAPQ', 'Bin size in bp', 'Interactions to consider to calculate weights in normalization step', 'capture region (chromosome)', 'capture region (start)', 'capture region (end)', 'PE fastq input', 'genome name', 'Restriction enzyme', 'No fill-in', 'minimum MAPQ', 'HiCUP', 'HiCUP report (HTML)', 'HiCUP report (tabular)', 'build filtering rule for MAPQ', 'valid pairs in juicebox format', 'valid pairs in juicebox format', 'valid pairs in juicebox format MAPQ filtered', 'valid pairs in juicebox format MAPQ filtered', 'valid pairs in juicebox format', 'valid pairs in juicebox format MAPQ filtered', 'HiCUP report (html)', 'HiCUP report (txt)', 'write filtering for capture region', 'write region for pyGenomeTracks', 'Filter for capture region', 'Sort filtered pairs and index', 'valid pairs filtered and sorted', 'Bin size in bp', 'genome name', 'Juicer Medium Tabix with validPairs', 'Interactions to consider to calculate weights in normalization step', 'make bed with bins', 'Load pairs in matrix', 'matrix with raw values', 'ICE normalization', 'matrix with iced values', 'matrix with iced values', 'matrix with raw values', 'final_plot', 'plot with pyGenomeTracks']","['c_fastqtocool_hicup_c', 'v0', 'sort', 'release', 'intermediate_results', 'index', 'final_plot', 'converter', 'chi', 'and']",-1,c_fastqtocool_hicup_c v0 sort release intermediate_results index final_plot converter chi and,"[925, 734, 268, 464, 607, 954, 960, 37, 72]","[['Hi-C'], ['Hi-C'], [], ['Hi-C'], [], ['SELEX', 'aptamer'], [], [], []]",0.90644
838,5a21af5ec4b0c567.json,[],"['04-ngs-filter_annovar_basic', 'input Annovar Table', 'Input dataset', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter']","['input', 'out_file1', 'table', 'dataset', 'annovar', '', '', '', '', '']",0,input out_file1 table dataset annovar     ,"[461, 901, 405, 454, 251, 809, 972, 617, 1003]","[[], [], [], [], [], [], [], [], []]",0.92892104
839,5203bc68df3cf819.json,[],"['GeneAnalysis', 'GTF', 'Input dataset', 'Transcriptome FASTA', 'Input dataset', 'SRA table', 'Input dataset', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Advanced Cut', 'output', 'text_processing', 'input', 'Advanced Cut', 'output', 'text_processing', 'input', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'input', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'singlePaired', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'singlePaired', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'geneMap', 'Salmon quant', 'output_quant', 'output_gene_quant', 'salmon', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'geneMap', 'Salmon quant', 'output_quant', 'output_gene_quant', 'salmon', 'input', 'Advanced Cut', 'output', 'text_processing', 'input', 'Advanced Cut', 'output', 'text_processing', 'files', 'first_file', 'Multi-Join', 'outfile', 'text_processing', 'input', 'limma', 'outTables', 'outReport', 'limma_voom', 'input', 'Filter', 'out_file1', 'input', 'Advanced Cut', 'output', 'text_processing', 'infile', 'Text transformation', 'output', 'text_processing', 'infile', 'Select first', 'outfile', 'text_processing', 'infile', 'Select last', 'outfile', 'text_processing', 'input', 'DAVID', 'out_file1', 'input', 'DAVID', 'out_file1', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Faster Download and Extract Reads in FASTQ', 'runtime parameter for tool Faster Download and Extract Reads in FASTQ', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Trim Galore!', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Trim Galore!', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Salmon quant', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Salmon quant', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Multi-Join', 'runtime parameter for tool Multi-Join', 'runtime parameter for tool limma', 'runtime parameter for tool Filter', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Text transformation', 'runtime parameter for tool Select first', 'runtime parameter for tool Select last', 'runtime parameter for tool DAVID', 'runtime parameter for tool DAVID', 'GTF', 'Transcriptome FASTA', 'SRA table', 'Filter KO IDs', 'Filter wildtype IDs', 'Cut SRA IDs KO', 'Cut SRA IDs wildtype', 'Download KO fastq', 'Download WT fastq', 'Single-end data (fasterq-dump)', 'QC original fastq KO', 'Trim KO fastq', 'QC original fastq WT', 'FastQC on input dataset(s): RawData', 'FastQC on input dataset(s): Webpage', 'Trim WT fastq', 'Trim Galore! on input dataset(s): trimmed reads', 'QC trimmed KO fastq', 'Salmon KO', 'QC trimmed WT fastq', 'Salmon WT', 'Salmon quant on input dataset(s) (Gene Quantification)', 'Multijoin -> counts matrix', 'limma on input dataset(s): DE tables', 'limma on input dataset(s): Report', 'Filter genes below corrected p value 0.001']","['first', 'sra', 'select', 'ids', 'wt', 'trim', 'ko', 'fastq', 'cut', '']",-1,first sra select ids wt trim ko fastq cut ,"[364, 10, 466, 575, 886, 827, 716, 262, 390]","[[], [], [], [], ['COVID-19', 'covid19.galaxyproject.org'], [], [], [], []]",0.7747099
840,b8742810ac30429d.json,[],"['Make Ensembl GTF compatible with Cufflinks', 'Input Dataset', 'Input dataset', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Add column', 'out_file1', 'Merge Columns', 'out_file1', 'Cut', 'out_file1', 'Paste', 'out_file1']","['dataset', 'input', 'column', 'add', '', '', '', '', '', '']",-1,dataset input column add      ,"[608, 919, 894, 809, 38, 204, 881, 714, 838]","[[], [], [], [], [], [], [], ['aptamer', 'SELEX'], []]",0.8879682
841,5641d1cbe795203f.json,[],"[""Workflow constructed from history 'Unnamed history'"", 'Sample3.fastq', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim sequences', 'output', 'fastx_trimmer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'BamLeftAlign', 'output_bam', 'freebayes', 'QualiMap BamQC', 'raw_data', 'output_html', 'qualimap_bamqc', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'FreeBayes', 'output_vcf', 'freebayes', 'bcftools counts', 'output_file', 'bcftools_plugin_counts', 'Sample3.fastq']","['history', 'with', 'unnamed', 'output', 'map', 'input', 'from', 'dataset', 'constructed', 'workflow']",-1,history with unnamed output map input from dataset constructed workflow,"[121, 75, 267, 788, 422, 534, 260, 676, 1003]","[[], [], [], [], [], [], [], [], []]",0.9136926
842,17a969fa9ac02cec.json,[],"['GATK Sporadic Cluster', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'ReorderSam', 'outFile', 'picard', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ARRG/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicardMarkDups/1.56.0', 'toolshed.g2.bx.psu.edu/repos/devteam/realigner_target_creator/gatk_realigner_target_creator/0.0.4', 'toolshed.g2.bx.psu.edu/repos/devteam/indel_realigner/gatk_indel_realigner/0.0.6', 'toolshed.g2.bx.psu.edu/repos/devteam/count_covariates/gatk_count_covariates/0.0.5', 'toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5', 'toolshed.g2.bx.psu.edu/repos/devteam/unified_genotyper/gatk_unified_genotyper/0.0.6', 'VCFfilter:', 'out_file1', 'vcffilter']","['input', 'dataset', 'output_file', 'text_file', 'html_file', 'output1', 'output', 'outfile', 'out_file1', '']",0,input dataset output_file text_file html_file output1 output outfile out_file1 ,"[538, 780, 77, 7, 61, 632, 764, 667, 604]","[[], [], ['sequence-analysis'], [], [], [], [], ['virus', 'viroid', 'illumina', 'sRNAs'], []]",0.9668271
843,65cc7722fb5d626a.json,[],"['Shortened CloudMap Variant Discovery Mapping (Subtracts Crossing Strain from List of Homozygous and Heterozygous Variants called by GATK Unified Genotyper default settings)_12-22-2013', 'Reference Genome FASTA', 'Input dataset', 'Pooled Mutant Strain Variants VCF', 'Input dataset', 'Crossing Strain Variants VCF (preferably from sequenced crossing strain)', 'Input dataset', 'gatk_variant_select', 'gatk_variant_select', 'gatk_variant_select', 'gatk_variant_select', 'gatk_variant_select', 'gatk_variant_select', 'CloudMap: Variant Discovery Mapping with WGS data', 'output', 'location_plot_output', 'cloudmap_variant_discovery_mapping', 'CloudMap: Variant Discovery Mapping with WGS data', 'output', 'location_plot_output', 'cloudmap_variant_discovery_mapping', 'CloudMap: Variant Discovery Mapping with WGS data', 'output', 'location_plot_output', 'cloudmap_variant_discovery_mapping']","['output', 'location_plot_output', 'input', 'dataset', '', '', '', '', '', '']",0,output location_plot_output input dataset      ,"[274, 38, 629, 454, 61, 838, 89, 757, 604]","[[], [], [], [], [], [], ['RNAseq', 'illumina'], [], []]",0.911914
844,9adf8691809326e5.json,"['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: variation analysis of ARTIC ONT (release v0.2.1)', 'ONT-sequenced reads', 'Input dataset collection', 'Minimum read length', 'Input parameter', 'Maximum read length', 'Input parameter', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Input dataset', 'ARTIC primer BED', 'Input dataset', 'fastp', 'out1', 'report_html', 'fastp', 'Map with minimap2', 'alignment_output', 'minimap2', 'Samtools view', 'outputsam', 'samtools_view', 'ivar trim', 'output_bam', 'ivar_trim', 'Samtools stats', 'output', 'samtools_stats', 'BamLeftAlign', 'output_bam', 'freebayes', 'medaka consensus tool', 'out_result', 'medaka_consensus', 'QualiMap BamQC', 'raw_data', 'output_html', 'qualimap_bamqc', 'medaka variant tool', 'out_result', 'out_annotated', 'out_log', 'medaka_variant', 'Flatten collection', 'output', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff_sars_cov_2', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'invcf', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'infile', 'Replace', 'outfile', 'text_processing', 'COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool Lofreq filter', 'runtime parameter for tool Replace', 'ONT-sequenced reads', 'Minimum read length', 'Maximum read length', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'ARTIC primer BED', 'fastp_report', 'length_filtered_reads', 'minimap2_mapped_reads', 'filtered_mapped_reads', 'primer_trimmed_filtered_mapped_reads', 'mapped_reads_stats', 'realigned_primer_trimmed_filtered_mapped_reads', 'medaka_consensus_data', 'bamqc_raw_output', 'bamqc_html_output', 'medaka_variant_calls', 'bamqc_raw_output_flattened', 'SnpEff eff covid19 version', 'annotated_variants_stats', 'annotated_variants', 'preprocessing_and_mapping_reports', 'lofreq_filtered', 'annotated_softfiltered_variants']","['minimap2', 'intervals', 'outvcf', 'invcf', 'flatten', 'bamqc_raw_output_flattened', 'bamqc_raw_output', 'map', 'with', 'plots']",-1,minimap2 intervals outvcf invcf flatten bamqc_raw_output_flattened bamqc_raw_output map with plots,"[825, 58, 450, 51, 684, 721, 91, 954, 814]","[[], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], [], [], ['COVID-19', 'covid19.galaxyproject.org'], [], [], ['SELEX', 'aptamer'], []]",0.92064846
845,58a91a914e381dcf.json,[],"['Quality filtering fastq file workflow', 'mutant_R1.fastq', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Filter by quality', 'output', 'fastq_quality_filter', 'mutant_R1.fastq']","['fastq', 'quality', 'mutant_r1', 'fastqc', 'workflow', 'filtering', 'filter', 'file', 'fastq_quality_filter', 'by']",0,fastq quality mutant_r1 fastqc workflow filtering filter file fastq_quality_filter by,"[284, 960, 814, 653, 105, 606, 256, 746, 885]","[[], [], [], [], [], [], [], [], []]",0.91261834
846,23468eea382e6bb4.json,['ChIP'],"['Lucille Delisle', 'Get Confident Peaks From ATAC or CUTandRUN duplicates (release v0.1)', '2 rmDup bed', 'Input dataset collection', 'effective_genome_size', 'Input parameter', 'bin_size', 'Input parameter', 'input1', 'Line/Word/Character count', 'out_file1', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_treat_pileup', 'output_control_lambda', 'macs2', 'Collapse Collection', 'output', 'collapse_collections', 'Extract dataset', 'output', 'Extract dataset', 'output', 'Wig/BedGraph-to-bigWig', 'out_file1', 'Table Compute', 'table', 'table_compute', 'bedtools Intersect intervals', 'output', 'bedtools', 'advancedOpt', 'bigwigAverage', 'outFileName', 'deeptools_bigwig_average', 'Parse parameter value', 'integer_param', 'input', 'Select random lines', 'out_file1', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'macs2', 'MultiQC', 'stats', 'html_report', 'multiqc', 'bedtools Intersect intervals', 'output', 'bedtools', 'Filter', 'out_file1', 'Cut', 'out_file1', 'Unique', 'outfile', 'text_processing', 'ChIP', 'runtime parameter for tool Line/Word/Character count', 'runtime parameter for tool bigwigAverage', 'runtime parameter for tool Select random lines', '2 rmDup bed', 'effective_genome_size', 'bin_size', 'count number of reads', 'call peaks individually', 'individual_macs2_narrowPeaks', 'put all nb of reads into single dataset', 'get first narrowPeak', 'get second narrowPeak', 'individual normalized bigwig', 'get min value', 'strict overlap between peaks of both replicates', 'strict_intersect_peaks', 'average coverage from both replicates', 'average_bigwig', 'convert min nb of reads to parameter', 'call peaks on merge', 'merged_macs2_narrowPeaks', 'multiQC', 'multiqc_output', 'get merged peaks overlapping both replicates', 'only keep peaks with summits overlapping intersection of both replicates', 'keep only columns of narrowPeak', 'discard duplicated lines', 'shared_narrowPeak']","['stats', 'min', 'value', 'get', '', '', '', '', '', '']",-1,stats min value get      ,"[225, 894, 1005, 143, 13, 915, 843, 608, 714]","[['bigdata', 'downsample', 'memoryfailures', 'fastq'], [], [], [], [], [], [], [], ['aptamer', 'SELEX']]",0.7912859
847,ac8b74b911778fbc.json,[],"['eab_gse119919', 'SRA', 'Input dataset', 'conditions.txt', 'Input dataset', 'SraRunTable_vf.txt', 'Input dataset', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'HISAT2', 'output_alignments', 'hisat2', 'FastQC', 'html_file', 'text_file', 'fastqc', 'HISAT2', 'output_alignments', 'hisat2', 'featureCounts', 'output_short', 'output_summary', 'featurecounts', 'featureCounts', 'output_short', 'output_summary', 'featurecounts', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'SRA', 'conditions.txt', 'SraRunTable_vf.txt']","['fastqc', 'and', 'faster', 'extract', 'featurecounts', 'download', 'hisat2', 'cutadapt', 'fastq', 'in']",0,fastqc and faster extract featurecounts download hisat2 cutadapt fastq in,"[781, 487, 912, 392, 140, 687, 402, 571, 747]","[[], [], [], [], [], [], [], [], []]",0.92122036
848,7af656b8ea5e7e2e.json,"['COVID-19', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: variation analysis reporting (release v0.2)', 'gene products translations', 'Input dataset', 'Variation data to report', 'Input dataset collection', 'AF Filter', 'Input parameter', 'DP Filter', 'Input parameter', 'DP_ALT Filter', 'Input parameter', 'Number of Clusters', 'Input parameter', 'SnpSift Filter', 'output', 'snpsift', 'Compose text parameter value', 'out1', 'compose_text_param', 'Compose text parameter value', 'out1', 'compose_text_param', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Extract Fields', 'output', 'snpsift', 'Replace column', 'outfile_replace', 'replace_column_by_key_value_file', 'Compute', 'out_file1', 'column_maker', 'Datamash', 'out_file', 'datamash_ops', 'Replace', 'outfile', 'text_processing', 'Replace', 'outfile', 'text_processing', 'Replace', 'outfile', 'text_processing', 'Collapse Collection', 'output', 'collapse_collections', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Replace', 'outfile', 'text_processing', 'in_file', 'Datamash', 'out_file', 'datamash_ops', 'Filter', 'out_file1', 'in_file', 'Datamash', 'out_file', 'datamash_ops', 'Join', 'output', 'text_processing', 'in_file', 'Datamash', 'out_file', 'datamash_ops', 'Datamash', 'out_file', 'datamash_ops', 'Datamash', 'out_file', 'datamash_ops', 'Join', 'output', 'text_processing', 'Join', 'output', 'text_processing', 'Cut', 'out_file1', 'Join', 'output', 'text_processing', 'Cut', 'out_file1', 'Replace', 'outfile', 'text_processing', 'Cut', 'out_file1', 'Split file', 'list_output_tab', 'split_file_to_collection', 'Sort', 'outfile', 'text_processing', 'Sort', 'outfile', 'text_processing', 'Variant Frequency Plot', 'outfile', 'snpfreqplot', 'COVID-19', 'covid19.galaxyproject.org', 'runtime parameter for tool Datamash', 'runtime parameter for tool Datamash', 'runtime parameter for tool Datamash', 'gene products translations', 'Variation data to report', 'AF Filter', 'DP Filter', 'DP_ALT Filter', 'Number of Clusters', 'prefiltered_variants', 'filtered_variants', 'filtered_extracted_variants', 'filtered_and_renamed_effects', 'af_recalculated', 'collapsed_effects', 'highest_impact_effects', 'cleaned_header', 'processed_variants_collection', 'all_variants_all_samples', 'variants_for_plotting', 'by_variant_report', 'combined_variant_report', 'variant_frequency_plot']","['gene', 'translations', 'covid', '19', 'products', 'out_file1', 'galaxyproject', 'covid19', 'analysis', 'file']",-1,gene translations covid 19 products out_file1 galaxyproject covid19 analysis file,"[937, 607, 326, 68, 526, 491, 401, 849, 903]","[['COVID-19', 'covid19.galaxyproject.org'], [], [], [], ['COVID-19', 'covid19.galaxyproject.org'], [], [], [], []]",0.9038031
